user_id,course_id,lesson_id,activity_status,activity_date
USER01450,CU048,LES00708,STARTED,2025-09-20 04:56:02.797115
USER00082,CU017,LES00857,STARTED,2025-08-17 04:56:02.797119
USER00353,CU048,LES00048,STARTED,2025-07-21 04:56:02.797123
USER00890,CU043,LES00883,STARTED,2025-05-08 04:56:02.797126
USER01192,CU011,LES00731,STARTED,2025-12-23 04:56:02.797130
USER00452,CU034,LES00394,COMPLETED,2025-09-14 04:56:02.797134
USER00074,CU059,LES00719,STARTED,2025-10-04 04:56:02.797138
USER00608,CU014,LES00434,COMPLETED,2025-08-15 04:56:02.797143
USER00366,CU054,LES00834,STARTED,2025-07-12 04:56:02.797150
USER00788,CU058,LES00478,COMPLETED,2025-09-08 04:56:02.797153
USER01445,CU022,LES00082,COMPLETED,2025-12-08 04:56:02.797158
USER00462,CU003,LES00123,COMPLETED,2025-09-19 04:56:02.797163
USER01829,CU050,LES00110,COMPLETED,2025-06-28 04:56:02.797169
USER01784,CU021,LES00621,STARTED,2025-04-14 04:56:02.797175
USER00894,CU022,LES00982,STARTED,2025-10-12 04:56:02.797180
USER01389,CU055,LES00715,COMPLETED,2025-08-21 04:56:02.797184
USER01310,CU013,LES00253,COMPLETED,2025-11-04 04:56:02.797187
USER00153,CU005,LES00545,COMPLETED,2025-06-03 04:56:02.797191
USER01252,CU056,LES00716,COMPLETED,2025-10-10 04:56:02.797194
USER01065,CU036,LES00876,COMPLETED,2025-10-24 04:56:02.797197
USER01102,CU043,LES00343,COMPLETED,2025-05-06 04:56:02.797201
USER01928,CU030,LES00330,COMPLETED,2025-12-19 04:56:02.797205
USER01572,CU057,LES00777,STARTED,2025-12-10 04:56:02.797209
USER01481,CU029,LES00989,COMPLETED,2025-07-21 04:56:02.797213
USER00237,CU004,LES00784,COMPLETED,2025-10-13 04:56:02.797217
USER00706,CU054,LES00414,COMPLETED,2025-06-25 04:56:02.797220
USER00785,CU045,LES00165,COMPLETED,2025-10-01 04:56:02.797224
USER00815,CU017,LES00437,COMPLETED,2025-09-20 04:56:02.797227
USER00224,CU019,LES00199,STARTED,2025-06-02 04:56:02.797231
USER01441,CU046,LES00106,COMPLETED,2025-06-21 04:56:02.797234
USER01785,CU002,LES00482,STARTED,2025-09-09 04:56:02.797238
USER01678,CU027,LES00627,COMPLETED,2025-07-31 04:56:02.797242
USER00725,CU003,LES00063,COMPLETED,2025-04-15 04:56:02.797248
USER01991,CU055,LES00775,COMPLETED,2025-12-26 04:56:02.797254
USER01185,CU051,LES00411,STARTED,2025-12-27 04:56:02.797260
USER01952,CU021,LES00621,STARTED,2025-07-12 04:56:02.797263
USER01608,CU036,LES00036,STARTED,2025-11-06 04:56:02.797266
USER00524,CU006,LES00606,STARTED,2025-10-19 04:56:02.797270
USER01226,CU001,LES00001,STARTED,2025-06-02 04:56:02.797274
USER01312,CU055,LES00775,COMPLETED,2025-11-13 04:56:02.797277
USER00490,CU034,LES00334,COMPLETED,2025-09-06 04:56:02.797281
USER01332,CU016,LES00976,STARTED,2025-06-21 04:56:02.797284
USER01345,CU054,LES00834,COMPLETED,2025-10-06 04:56:02.797289
USER00977,CU038,LES00818,STARTED,2026-01-05 04:56:02.797292
USER00820,CU041,LES00821,STARTED,2026-01-06 04:56:02.797296
USER01841,CU016,LES00556,COMPLETED,2025-07-05 04:56:02.797299
USER01545,CU051,LES00831,STARTED,2025-12-04 04:56:02.797306
USER00517,CU031,LES00271,STARTED,2025-09-13 04:56:02.797310
USER01865,CU058,LES00658,STARTED,2025-04-08 04:56:02.797313
USER00409,CU003,LES00363,STARTED,2026-01-22 04:56:02.797316
USER01393,CU045,LES00105,COMPLETED,2025-06-02 04:56:02.797320
USER01610,CU019,LES00559,STARTED,2025-06-01 04:56:02.797324
USER00101,CU003,LES00723,COMPLETED,2025-04-30 04:56:02.797329
USER01042,CU024,LES00264,COMPLETED,2026-01-26 04:56:02.797336
USER01626,CU032,LES00992,STARTED,2025-09-07 04:56:02.797342
USER01378,CU015,LES00255,COMPLETED,2025-10-16 04:56:02.797345
USER00682,CU032,LES00092,COMPLETED,2025-09-13 04:56:02.797353
USER00098,CU032,LES00512,COMPLETED,2025-11-01 04:56:02.797356
USER00278,CU015,LES00015,COMPLETED,2025-06-29 04:56:02.797360
USER01009,CU016,LES00676,COMPLETED,2025-12-28 04:56:02.797363
USER00175,CU056,LES00296,COMPLETED,2025-07-13 04:56:02.797367
USER00811,CU033,LES00513,COMPLETED,2025-10-19 04:56:02.797370
USER00699,CU036,LES00516,COMPLETED,2025-05-17 04:56:02.797373
USER00678,CU058,LES00238,STARTED,2025-07-07 04:56:02.797377
USER00881,CU004,LES00664,COMPLETED,2025-07-30 04:56:02.797381
USER01425,CU055,LES00895,COMPLETED,2025-06-30 04:56:02.797384
USER00659,CU057,LES00177,COMPLETED,2025-06-02 04:56:02.797388
USER00814,CU033,LES00453,COMPLETED,2025-05-13 04:56:02.797391
USER01799,CU025,LES00685,STARTED,2025-05-01 04:56:02.797395
USER00083,CU025,LES00385,STARTED,2025-05-26 04:56:02.797399
USER00344,CU027,LES00807,COMPLETED,2026-01-04 04:56:02.797403
USER00288,CU029,LES01049,STARTED,2025-10-27 04:56:02.797407
USER01377,CU048,LES00708,COMPLETED,2025-07-09 04:56:02.797413
USER01003,CU041,LES00161,COMPLETED,2025-12-08 04:56:02.797420
USER01270,CU022,LES01042,COMPLETED,2025-04-21 04:56:02.797427
USER01083,CU043,LES00343,STARTED,2026-01-04 04:56:02.797430
USER01376,CU015,LES00975,STARTED,2025-11-11 04:56:02.797434
USER01515,CU023,LES01043,STARTED,2025-08-06 04:56:02.797437
USER01375,CU027,LES00267,STARTED,2025-12-23 04:56:02.797440
USER00372,CU041,LES00101,STARTED,2025-05-25 04:56:02.797444
USER01749,CU047,LES00707,COMPLETED,2025-11-12 04:56:02.797448
USER00099,CU038,LES01058,COMPLETED,2025-12-11 04:56:02.797451
USER00487,CU035,LES00575,COMPLETED,2025-09-10 04:56:02.797454
USER01323,CU059,LES00959,STARTED,2025-06-08 04:56:02.797458
USER01400,CU052,LES00232,COMPLETED,2025-09-10 04:56:02.797462
USER01598,CU016,LES00196,STARTED,2026-01-24 04:56:02.797465
USER01678,CU020,LES00080,COMPLETED,2025-04-24 04:56:02.797469
USER01259,CU028,LES00628,STARTED,2025-06-23 04:56:02.797472
USER00449,CU060,LES00840,STARTED,2025-12-23 04:56:02.797479
USER00985,CU037,LES00157,COMPLETED,2025-11-06 04:56:02.797482
USER00669,CU007,LES00547,STARTED,2025-11-27 04:56:02.797486
USER00743,CU055,LES00835,STARTED,2025-12-31 04:56:02.797491
USER00090,CU029,LES00749,STARTED,2025-09-23 04:56:02.797497
USER01895,CU021,LES00921,STARTED,2025-06-05 04:56:02.797503
USER00976,CU007,LES00787,COMPLETED,2025-10-29 04:56:02.797508
USER01484,CU059,LES00719,COMPLETED,2025-05-26 04:56:02.797511
USER00344,CU060,LES01020,STARTED,2025-09-09 04:56:02.797515
USER00446,CU058,LES00358,STARTED,2025-09-15 04:56:02.797519
USER01984,CU059,LES00299,COMPLETED,2026-01-16 04:56:02.797522
USER01201,CU030,LES00090,COMPLETED,2025-06-14 04:56:02.797526
USER01420,CU012,LES00732,STARTED,2025-04-25 04:56:02.797529
USER01858,CU025,LES00085,STARTED,2025-08-07 04:56:02.797532
USER01382,CU049,LES00349,STARTED,2025-09-23 04:56:02.797536
USER00798,CU008,LES00188,STARTED,2025-05-02 04:56:02.797540
USER00240,CU036,LES00336,COMPLETED,2025-06-07 04:56:02.797544
USER01932,CU025,LES00805,STARTED,2025-09-06 04:56:02.797547
USER01362,CU039,LES00039,COMPLETED,2025-10-05 04:56:02.797551
USER01410,CU059,LES00059,STARTED,2025-09-01 04:56:02.797554
USER00259,CU057,LES00777,STARTED,2025-07-01 04:56:02.797557
USER01332,CU054,LES00894,STARTED,2025-12-28 04:56:02.797560
USER01476,CU032,LES00392,COMPLETED,2025-08-24 04:56:02.797564
USER01790,CU034,LES00274,STARTED,2025-04-29 04:56:02.797567
USER01683,CU027,LES00387,STARTED,2025-05-08 04:56:02.797570
USER01819,CU004,LES00904,STARTED,2025-06-16 04:56:02.797574
USER00256,CU052,LES00712,COMPLETED,2025-08-26 04:56:02.797577
USER00023,CU056,LES00956,STARTED,2025-12-30 04:56:02.797581
USER00887,CU033,LES00333,STARTED,2025-11-24 04:56:02.797584
USER00792,CU025,LES00745,STARTED,2025-11-05 04:56:02.797588
USER00959,CU051,LES00411,COMPLETED,2025-10-07 04:56:02.797591
USER01810,CU036,LES00036,STARTED,2025-12-27 04:56:02.797594
USER01964,CU024,LES00204,COMPLETED,2025-12-30 04:56:02.797598
USER00210,CU040,LES00340,COMPLETED,2025-06-10 04:56:02.797602
USER00411,CU015,LES00075,STARTED,2025-08-16 04:56:02.797605
USER00517,CU007,LES00487,COMPLETED,2026-01-20 04:56:02.797608
USER01879,CU003,LES00963,STARTED,2025-06-18 04:56:02.797612
USER00932,CU027,LES00027,COMPLETED,2025-08-25 04:56:02.797615
USER00458,CU053,LES00713,COMPLETED,2025-08-20 04:56:02.797618
USER00170,CU056,LES00536,COMPLETED,2026-01-11 04:56:02.797622
USER00248,CU032,LES00152,COMPLETED,2026-01-27 04:56:02.797625
USER00429,CU012,LES00312,COMPLETED,2025-04-24 04:56:02.797629
USER01089,CU040,LES00880,COMPLETED,2025-11-03 04:56:02.797632
USER00548,CU003,LES00603,STARTED,2025-08-18 04:56:02.797637
USER01073,CU007,LES00187,STARTED,2025-09-24 04:56:02.797640
USER00409,CU040,LES00760,STARTED,2025-06-18 04:56:02.797643
USER01026,CU027,LES00147,COMPLETED,2025-04-24 04:56:02.797647
USER01526,CU036,LES00996,STARTED,2025-05-08 04:56:02.797651
USER00994,CU053,LES00593,COMPLETED,2025-11-04 04:56:02.797654
USER01711,CU011,LES00671,STARTED,2025-05-21 04:56:02.797657
USER00126,CU023,LES00203,STARTED,2025-07-01 04:56:02.797661
USER01690,CU041,LES00161,COMPLETED,2025-12-19 04:56:02.797664
USER01794,CU024,LES00024,COMPLETED,2026-01-08 04:56:02.797668
USER01157,CU058,LES00838,STARTED,2026-01-13 04:56:02.797671
USER01815,CU008,LES00848,STARTED,2025-05-11 04:56:02.797674
USER00521,CU047,LES01067,STARTED,2026-01-19 04:56:02.797678
USER00488,CU039,LES00039,STARTED,2026-01-16 04:56:02.797681
USER00556,CU052,LES01012,COMPLETED,2025-08-29 04:56:02.797684
USER01793,CU023,LES00983,COMPLETED,2025-09-16 04:56:02.797687
USER00247,CU044,LES00104,STARTED,2025-07-06 04:56:02.797691
USER00821,CU028,LES00568,COMPLETED,2025-08-01 04:56:02.797694
USER01243,CU043,LES00403,STARTED,2025-09-04 04:56:02.797698
USER00572,CU030,LES00870,COMPLETED,2025-08-13 04:56:02.797701
USER01579,CU036,LES00636,STARTED,2025-07-01 04:56:02.797704
USER00096,CU007,LES00367,COMPLETED,2025-08-11 04:56:02.797708
USER00028,CU009,LES00969,COMPLETED,2025-10-21 04:56:02.797712
USER01096,CU039,LES00219,STARTED,2025-07-12 04:56:02.797719
USER00406,CU059,LES00539,STARTED,2025-08-25 04:56:02.797722
USER00465,CU050,LES00950,STARTED,2025-05-23 04:56:02.797726
USER01535,CU031,LES00631,STARTED,2025-06-30 04:56:02.797730
USER01616,CU041,LES00761,STARTED,2025-08-14 04:56:02.797733
USER01687,CU012,LES00132,COMPLETED,2025-07-28 04:56:02.797736
USER00432,CU051,LES01071,STARTED,2025-05-12 04:56:02.797740
USER01433,CU020,LES00980,STARTED,2025-10-11 04:56:02.797743
USER00090,CU044,LES00464,STARTED,2025-07-17 04:56:02.797749
USER00895,CU032,LES00512,STARTED,2025-11-28 04:56:02.797754
USER00012,CU016,LES00256,COMPLETED,2025-06-15 04:56:02.797759
USER00796,CU016,LES00376,COMPLETED,2026-01-29 04:56:02.797764
USER00352,CU037,LES00877,STARTED,2025-09-12 04:56:02.797771
USER01460,CU015,LES00255,STARTED,2025-12-20 04:56:02.797776
USER01467,CU003,LES00963,COMPLETED,2025-09-23 04:56:02.797782
USER01165,CU050,LES01010,COMPLETED,2025-07-31 04:56:02.797788
USER01766,CU047,LES00407,STARTED,2025-10-23 04:56:02.797793
USER01893,CU042,LES01002,COMPLETED,2025-04-07 04:56:02.797797
USER01734,CU038,LES00398,COMPLETED,2025-07-02 04:56:02.797801
USER01497,CU025,LES00685,STARTED,2026-01-03 04:56:02.797804
USER01945,CU023,LES00623,STARTED,2025-10-12 04:56:02.797808
USER00757,CU031,LES00511,COMPLETED,2025-11-04 04:56:02.797812
USER01382,CU044,LES00824,COMPLETED,2025-09-09 04:56:02.797815
USER00662,CU002,LES00902,COMPLETED,2025-11-06 04:56:02.797819
USER01099,CU044,LES00464,STARTED,2025-11-08 04:56:02.797822
USER01721,CU027,LES00807,STARTED,2025-07-02 04:56:02.797825
USER00665,CU038,LES00578,STARTED,2025-04-17 04:56:02.797829
USER01463,CU035,LES00815,COMPLETED,2025-12-03 04:56:02.797832
USER00429,CU027,LES00747,COMPLETED,2026-01-15 04:56:02.797835
USER00768,CU046,LES01006,STARTED,2025-12-18 04:56:02.797839
USER01610,CU011,LES00371,STARTED,2025-07-12 04:56:02.797842
USER00857,CU030,LES00330,COMPLETED,2025-06-18 04:56:02.797845
USER00123,CU002,LES00662,COMPLETED,2025-07-09 04:56:02.797848
USER01811,CU020,LES01040,COMPLETED,2025-09-21 04:56:02.797852
USER01812,CU047,LES00047,STARTED,2025-04-20 04:56:02.797855
USER01800,CU052,LES00472,STARTED,2025-04-05 04:56:02.797858
USER01718,CU023,LES00083,COMPLETED,2025-12-24 04:56:02.797862
USER00600,CU058,LES00658,COMPLETED,2025-11-08 04:56:02.797865
USER01067,CU041,LES00341,COMPLETED,2025-04-29 04:56:02.797869
USER00813,CU020,LES00020,COMPLETED,2025-12-17 04:56:02.797877
USER01974,CU009,LES00849,COMPLETED,2025-08-21 04:56:02.797880
USER01334,CU028,LES00808,COMPLETED,2025-11-26 04:56:02.797884
USER00526,CU043,LES00283,STARTED,2025-07-05 04:56:02.797887
USER00012,CU011,LES00071,COMPLETED,2026-01-08 04:56:02.797891
USER00761,CU056,LES00656,STARTED,2025-08-02 04:56:02.797894
USER01711,CU011,LES00011,STARTED,2025-06-08 04:56:02.797897
USER00595,CU009,LES00249,STARTED,2025-04-22 04:56:02.797900
USER00982,CU050,LES00170,STARTED,2025-08-07 04:56:02.797904
USER00715,CU019,LES00919,COMPLETED,2025-09-18 04:56:02.797908
USER00386,CU043,LES00463,STARTED,2025-09-13 04:56:02.797915
USER00822,CU048,LES01068,COMPLETED,2025-12-01 04:56:02.797919
USER01877,CU012,LES00732,STARTED,2026-01-26 04:56:02.797922
USER01212,CU034,LES00874,COMPLETED,2025-05-30 04:56:02.797926
USER00436,CU045,LES00885,COMPLETED,2026-01-13 04:56:02.797929
USER01341,CU004,LES00304,COMPLETED,2025-12-11 04:56:02.797933
USER00044,CU005,LES00365,STARTED,2025-04-15 04:56:02.797936
USER00863,CU042,LES00942,COMPLETED,2025-07-30 04:56:02.797940
USER00552,CU019,LES00439,COMPLETED,2026-01-15 04:56:02.797943
USER00896,CU035,LES00755,STARTED,2025-07-02 04:56:02.797946
USER01872,CU022,LES00802,STARTED,2025-11-12 04:56:02.797950
USER01722,CU045,LES00885,STARTED,2025-11-03 04:56:02.797953
USER01041,CU055,LES00535,STARTED,2025-08-28 04:56:02.797956
USER00929,CU018,LES00858,COMPLETED,2025-12-10 04:56:02.797960
USER00049,CU013,LES00133,COMPLETED,2025-09-23 04:56:02.797963
USER01461,CU014,LES00854,STARTED,2025-08-28 04:56:02.797967
USER00570,CU017,LES00257,COMPLETED,2025-11-23 04:56:02.797970
USER00952,CU041,LES00101,COMPLETED,2025-07-04 04:56:02.797973
USER01292,CU022,LES00922,STARTED,2025-11-25 04:56:02.797977
USER01007,CU046,LES01006,COMPLETED,2025-10-28 04:56:02.797980
USER01590,CU006,LES00546,STARTED,2025-11-03 04:56:02.797984
USER01578,CU058,LES00178,COMPLETED,2025-09-08 04:56:02.797987
USER01353,CU057,LES00717,STARTED,2025-06-01 04:56:02.797991
USER00782,CU015,LES00255,STARTED,2025-11-16 04:56:02.797994
USER00502,CU036,LES00156,COMPLETED,2025-06-25 04:56:02.797997
USER01014,CU008,LES00068,COMPLETED,2025-08-07 04:56:02.798001
USER01815,CU035,LES00335,COMPLETED,2025-08-21 04:56:02.798004
USER00832,CU014,LES00614,COMPLETED,2025-08-01 04:56:02.798007
USER00186,CU056,LES00176,STARTED,2025-06-19 04:56:02.798011
USER01372,CU018,LES00198,STARTED,2025-06-16 04:56:02.798015
USER00547,CU020,LES00560,COMPLETED,2025-10-12 04:56:02.798018
USER00031,CU029,LES00749,COMPLETED,2025-08-20 04:56:02.798021
USER00331,CU006,LES00606,STARTED,2026-01-01 04:56:02.798025
USER00076,CU035,LES00275,STARTED,2025-11-04 04:56:02.798028
USER00680,CU020,LES00080,COMPLETED,2025-09-02 04:56:02.798032
USER00593,CU007,LES00427,COMPLETED,2025-07-30 04:56:02.798035
USER01379,CU052,LES00172,STARTED,2025-12-16 04:56:02.798039
USER01231,CU032,LES00812,COMPLETED,2025-10-18 04:56:02.798042
USER00495,CU004,LES00424,COMPLETED,2026-01-12 04:56:02.798046
USER01897,CU033,LES00333,STARTED,2025-10-06 04:56:02.798049
USER01796,CU027,LES00327,STARTED,2025-12-14 04:56:02.798052
USER01616,CU031,LES00331,STARTED,2025-10-24 04:56:02.798056
USER01147,CU049,LES00469,STARTED,2025-07-18 04:56:02.798059
USER00148,CU002,LES00362,STARTED,2025-12-03 04:56:02.798066
USER00074,CU008,LES00548,STARTED,2025-04-18 04:56:02.798069
USER01774,CU020,LES00740,COMPLETED,2025-08-15 04:56:02.798073
USER00377,CU010,LES00190,COMPLETED,2025-11-06 04:56:02.798076
USER01409,CU039,LES00819,COMPLETED,2025-06-14 04:56:02.798080
USER00924,CU031,LES00271,STARTED,2025-10-23 04:56:02.798083
USER01216,CU033,LES00153,STARTED,2025-10-09 04:56:02.798086
USER00194,CU014,LES00914,STARTED,2025-04-13 04:56:02.798089
USER01223,CU036,LES00876,STARTED,2025-12-09 04:56:02.798093
USER00950,CU010,LES00190,COMPLETED,2025-06-17 04:56:02.798097
USER01147,CU018,LES00318,COMPLETED,2025-09-20 04:56:02.798100
USER01151,CU011,LES00251,COMPLETED,2025-08-19 04:56:02.798104
USER01206,CU034,LES00454,STARTED,2025-12-02 04:56:02.798108
USER00410,CU023,LES00563,STARTED,2025-12-23 04:56:02.798111
USER00117,CU020,LES01040,STARTED,2025-06-08 04:56:02.798115
USER01985,CU012,LES00972,STARTED,2025-07-14 04:56:02.798118
USER00459,CU055,LES00895,STARTED,2025-07-01 04:56:02.798121
USER00252,CU050,LES00110,STARTED,2025-10-31 04:56:02.798125
USER00577,CU021,LES00861,COMPLETED,2025-04-09 04:56:02.798128
USER00397,CU003,LES00063,COMPLETED,2025-07-24 04:56:02.798132
USER00774,CU044,LES00944,STARTED,2025-04-27 04:56:02.798135
USER01580,CU009,LES00669,COMPLETED,2025-11-20 04:56:02.798139
USER00451,CU008,LES00368,COMPLETED,2025-09-19 04:56:02.798142
USER01723,CU014,LES00914,COMPLETED,2025-11-05 04:56:02.798146
USER00174,CU031,LES00271,COMPLETED,2025-11-08 04:56:02.798154
USER00379,CU052,LES00112,STARTED,2025-12-16 04:56:02.798157
USER01388,CU024,LES00384,COMPLETED,2025-07-23 04:56:02.798161
USER01133,CU028,LES00208,STARTED,2025-08-26 04:56:02.798164
USER01299,CU044,LES01004,COMPLETED,2025-08-18 04:56:02.798167
USER00169,CU021,LES01041,COMPLETED,2026-01-19 04:56:02.798171
USER00897,CU048,LES00648,COMPLETED,2025-10-17 04:56:02.798174
USER01608,CU038,LES00158,STARTED,2025-05-20 04:56:02.798177
USER00132,CU033,LES00573,COMPLETED,2025-04-10 04:56:02.798180
USER00190,CU023,LES00023,COMPLETED,2025-12-21 04:56:02.798184
USER00801,CU026,LES00506,STARTED,2026-01-18 04:56:02.798187
USER00339,CU031,LES00571,COMPLETED,2025-10-15 04:56:02.798190
USER00170,CU023,LES00143,COMPLETED,2025-11-10 04:56:02.798194
USER00707,CU060,LES00420,STARTED,2025-09-04 04:56:02.798199
USER01004,CU006,LES00006,COMPLETED,2026-01-11 04:56:02.798204
USER00733,CU012,LES00972,STARTED,2025-05-03 04:56:02.798209
USER00745,CU005,LES00425,COMPLETED,2025-11-16 04:56:02.798215
USER01343,CU057,LES00477,COMPLETED,2025-07-01 04:56:02.798220
USER01789,CU030,LES00510,STARTED,2025-11-21 04:56:02.798226
USER01245,CU024,LES00444,STARTED,2025-06-27 04:56:02.798231
USER01583,CU045,LES00165,COMPLETED,2025-06-14 04:56:02.798238
USER00763,CU059,LES00119,STARTED,2025-09-29 04:56:02.798243
USER01293,CU052,LES00892,STARTED,2025-08-18 04:56:02.798247
USER01980,CU047,LES00467,STARTED,2025-06-26 04:56:02.798250
USER01931,CU014,LES01034,COMPLETED,2025-07-13 04:56:02.798254
USER00682,CU058,LES00718,COMPLETED,2026-01-21 04:56:02.798258
USER00835,CU001,LES00061,STARTED,2025-10-10 04:56:02.798261
USER01705,CU033,LES00213,STARTED,2026-01-25 04:56:02.798265
USER00054,CU021,LES00381,COMPLETED,2025-08-23 04:56:02.798268
USER01846,CU059,LES00599,STARTED,2025-09-22 04:56:02.798272
USER00699,CU059,LES00599,COMPLETED,2025-09-24 04:56:02.798275
USER01202,CU035,LES00275,STARTED,2025-04-17 04:56:02.798279
USER00228,CU059,LES00599,COMPLETED,2025-06-06 04:56:02.798282
USER01849,CU048,LES00708,COMPLETED,2026-01-15 04:56:02.798285
USER00571,CU051,LES01071,COMPLETED,2025-12-06 04:56:02.798289
USER00648,CU026,LES00566,COMPLETED,2025-05-27 04:56:02.798292
USER01131,CU015,LES00795,COMPLETED,2025-11-08 04:56:02.798295
USER00161,CU043,LES00943,COMPLETED,2025-04-15 04:56:02.798299
USER01018,CU007,LES00547,STARTED,2025-09-10 04:56:02.798302
USER01257,CU056,LES00716,STARTED,2025-10-15 04:56:02.798305
USER00751,CU048,LES00588,COMPLETED,2025-08-28 04:56:02.798309
USER00500,CU059,LES00299,COMPLETED,2025-11-01 04:56:02.798312
USER00731,CU038,LES00038,COMPLETED,2025-12-19 04:56:02.798315
USER01319,CU003,LES00723,STARTED,2025-08-22 04:56:02.798318
USER00251,CU024,LES00084,COMPLETED,2025-05-17 04:56:02.798332
USER01809,CU060,LES00120,COMPLETED,2025-12-24 04:56:02.798336
USER00170,CU039,LES00219,STARTED,2025-11-21 04:56:02.798339
USER01640,CU008,LES00188,STARTED,2025-07-10 04:56:02.798343
USER01760,CU025,LES00085,STARTED,2025-04-18 04:56:02.798347
USER01188,CU048,LES00948,COMPLETED,2026-01-07 04:56:02.798351
USER01200,CU043,LES00943,COMPLETED,2025-06-24 04:56:02.798354
USER01303,CU012,LES00552,COMPLETED,2025-08-07 04:56:02.798357
USER01574,CU042,LES00342,STARTED,2025-10-05 04:56:02.798361
USER00835,CU025,LES00265,COMPLETED,2025-10-21 04:56:02.798364
USER00747,CU025,LES00205,COMPLETED,2025-10-14 04:56:02.798368
USER00263,CU046,LES00886,STARTED,2025-12-05 04:56:02.798371
USER00572,CU026,LES00746,COMPLETED,2025-11-29 04:56:02.798375
USER00646,CU032,LES00212,COMPLETED,2025-09-19 04:56:02.798378
USER01959,CU005,LES00125,STARTED,2025-08-15 04:56:02.798382
USER00522,CU057,LES00297,COMPLETED,2025-12-16 04:56:02.798386
USER01184,CU029,LES00449,STARTED,2026-01-21 04:56:02.798389
USER01928,CU040,LES01060,STARTED,2025-12-17 04:56:02.798393
USER00034,CU040,LES00400,COMPLETED,2025-07-23 04:56:02.798396
USER01037,CU019,LES00859,STARTED,2026-01-07 04:56:02.798399
USER00232,CU021,LES00201,COMPLETED,2025-12-25 04:56:02.798403
USER01145,CU008,LES00128,COMPLETED,2025-11-06 04:56:02.798406
USER00887,CU025,LES00685,STARTED,2025-06-24 04:56:02.798409
USER00866,CU033,LES00453,STARTED,2025-04-28 04:56:02.798412
USER01103,CU037,LES00517,STARTED,2025-12-14 04:56:02.798416
USER01073,CU005,LES00005,STARTED,2025-06-27 04:56:02.798419
USER00264,CU033,LES00393,STARTED,2025-05-07 04:56:02.798422
USER01650,CU048,LES01068,COMPLETED,2025-09-28 04:56:02.798426
USER00152,CU019,LES00919,COMPLETED,2025-10-22 04:56:02.798429
USER00533,CU014,LES00314,STARTED,2025-07-05 04:56:02.798432
USER01795,CU012,LES00612,STARTED,2025-08-15 04:56:02.798436
USER00097,CU008,LES00368,COMPLETED,2025-11-25 04:56:02.798439
USER01222,CU042,LES00402,COMPLETED,2025-12-12 04:56:02.798442
USER00241,CU034,LES00454,STARTED,2025-09-03 04:56:02.798446
USER00776,CU014,LES00074,COMPLETED,2025-10-11 04:56:02.798449
USER00990,CU026,LES00746,COMPLETED,2025-07-15 04:56:02.798453
USER01509,CU048,LES00468,STARTED,2025-04-09 04:56:02.798456
USER01173,CU021,LES00741,STARTED,2025-10-14 04:56:02.798460
USER01874,CU003,LES00903,STARTED,2025-07-10 04:56:02.798463
USER00602,CU053,LES00593,COMPLETED,2025-07-19 04:56:02.798467
USER01105,CU050,LES00830,STARTED,2025-05-29 04:56:02.798470
USER01477,CU010,LES00730,COMPLETED,2025-09-04 04:56:02.798474
USER00559,CU060,LES00780,COMPLETED,2025-08-02 04:56:02.798482
USER01271,CU013,LES00073,STARTED,2025-09-19 04:56:02.798486
USER01775,CU050,LES00230,COMPLETED,2025-10-04 04:56:02.798492
USER01812,CU025,LES00325,COMPLETED,2025-08-22 04:56:02.798496
USER00057,CU045,LES00345,STARTED,2025-05-10 04:56:02.798499
USER01744,CU022,LES00502,STARTED,2025-11-02 04:56:02.798502
USER01969,CU060,LES00900,COMPLETED,2025-10-13 04:56:02.798506
USER00649,CU038,LES00578,COMPLETED,2025-09-19 04:56:02.798509
USER01433,CU053,LES01013,STARTED,2026-01-06 04:56:02.798513
USER01373,CU002,LES00062,COMPLETED,2025-11-27 04:56:02.798516
USER01842,CU049,LES00409,COMPLETED,2025-06-20 04:56:02.798520
USER01646,CU048,LES00468,COMPLETED,2025-09-27 04:56:02.798523
USER01523,CU046,LES01006,STARTED,2026-01-26 04:56:02.798526
USER00233,CU016,LES00496,COMPLETED,2026-01-27 04:56:02.798530
USER00356,CU051,LES00171,COMPLETED,2025-06-20 04:56:02.798533
USER01766,CU043,LES00343,STARTED,2026-01-07 04:56:02.798536
USER01148,CU031,LES00931,STARTED,2025-04-14 04:56:02.798539
USER01140,CU053,LES00233,COMPLETED,2025-05-12 04:56:02.798543
USER01178,CU020,LES00680,COMPLETED,2025-07-28 04:56:02.798546
USER00055,CU033,LES00813,COMPLETED,2025-11-17 04:56:02.798550
USER01884,CU057,LES00057,COMPLETED,2025-06-08 04:56:02.798553
USER00396,CU025,LES00205,COMPLETED,2026-01-13 04:56:02.798556
USER01880,CU042,LES00762,STARTED,2025-09-21 04:56:02.798560
USER01595,CU045,LES00645,COMPLETED,2026-01-01 04:56:02.798563
USER01546,CU042,LES01062,STARTED,2025-04-18 04:56:02.798568
USER01798,CU040,LES00700,COMPLETED,2025-07-22 04:56:02.798572
USER00094,CU013,LES00253,STARTED,2025-05-24 04:56:02.798575
USER01021,CU004,LES00484,COMPLETED,2025-10-27 04:56:02.798579
USER00859,CU037,LES00697,STARTED,2025-04-10 04:56:02.798583
USER01571,CU036,LES00216,STARTED,2026-01-18 04:56:02.798586
USER00329,CU047,LES00767,STARTED,2026-01-13 04:56:02.798589
