user_id,course_id,enrollment_date,enrollment_status
USER00282,CU005,2024-10-19 04:56:02.039112,INACTIVE
USER00520,CU007,2025-03-09 04:56:02.039115,INACTIVE
USER00940,CU036,2025-07-05 04:56:02.039118,ACTIVE
USER00285,CU005,2024-07-20 04:56:02.039121,INACTIVE
USER00081,CU043,2024-07-15 04:56:02.039125,ACTIVE
USER01214,CU020,2024-07-31 04:56:02.039127,INACTIVE
USER00708,CU045,2025-01-05 04:56:02.039130,ACTIVE
USER00276,CU013,2024-11-16 04:56:02.039133,INACTIVE
USER01285,CU012,2025-03-04 04:56:02.039136,ACTIVE
USER00810,CU022,2025-02-22 04:56:02.039139,ACTIVE
USER00351,CU032,2025-04-15 04:56:02.039142,ACTIVE
USER01493,CU047,2025-08-21 04:56:02.039145,ACTIVE
USER00512,CU025,2025-09-12 04:56:02.039148,ACTIVE
USER00140,CU032,2026-01-04 04:56:02.039151,ACTIVE
USER00934,CU009,2024-12-19 04:56:02.039154,INACTIVE
USER01713,CU050,2025-04-07 04:56:02.039157,INACTIVE
USER01448,CU043,2025-10-28 04:56:02.039160,ACTIVE
USER01733,CU038,2025-10-18 04:56:02.039163,INACTIVE
USER01179,CU035,2024-08-31 04:56:02.039166,INACTIVE
USER01863,CU036,2024-07-13 04:56:02.039170,ACTIVE
USER00737,CU012,2025-03-17 04:56:02.039173,INACTIVE
USER00013,CU031,2025-05-11 04:56:02.039176,ACTIVE
USER00812,CU038,2025-04-15 04:56:02.039179,ACTIVE
USER01888,CU050,2024-07-09 04:56:02.039183,ACTIVE
USER01145,CU035,2025-02-25 04:56:02.039189,INACTIVE
USER00271,CU025,2024-08-29 04:56:02.039192,INACTIVE
USER01230,CU052,2025-07-16 04:56:02.039199,ACTIVE
USER00533,CU027,2025-08-09 04:56:02.039202,INACTIVE
USER01332,CU034,2025-05-11 04:56:02.039204,ACTIVE
USER01004,CU012,2024-08-28 04:56:02.039208,INACTIVE
USER00357,CU055,2024-06-13 04:56:02.039211,INACTIVE
USER01733,CU024,2025-06-13 04:56:02.039214,ACTIVE
USER00135,CU057,2025-06-08 04:56:02.039217,INACTIVE
USER00790,CU014,2025-11-26 04:56:02.039220,ACTIVE
USER01683,CU010,2025-07-22 04:56:02.039227,ACTIVE
USER01256,CU028,2025-07-11 04:56:02.039230,ACTIVE
USER01774,CU021,2025-07-31 04:56:02.039234,INACTIVE
USER01257,CU031,2025-08-15 04:56:02.039237,ACTIVE
USER01785,CU024,2025-08-04 04:56:02.039240,ACTIVE
USER01282,CU041,2025-11-20 04:56:02.039243,INACTIVE
USER00089,CU020,2025-09-27 04:56:02.039246,INACTIVE
USER00082,CU031,2025-12-11 04:56:02.039249,INACTIVE
USER00693,CU009,2025-08-31 04:56:02.039252,INACTIVE
USER01532,CU026,2024-11-15 04:56:02.039258,INACTIVE
USER00812,CU015,2025-04-19 04:56:02.039261,INACTIVE
USER01328,CU046,2025-04-06 04:56:02.039264,ACTIVE
USER01634,CU041,2024-07-20 04:56:02.039267,ACTIVE
USER01488,CU023,2025-02-17 04:56:02.039270,INACTIVE
USER00572,CU014,2025-06-23 04:56:02.039274,ACTIVE
USER01058,CU045,2026-01-25 04:56:02.039279,INACTIVE
USER00999,CU044,2024-12-16 04:56:02.039284,INACTIVE
USER00294,CU041,2025-06-26 04:56:02.039289,INACTIVE
USER00584,CU048,2024-08-03 04:56:02.039294,INACTIVE
USER00994,CU018,2025-03-28 04:56:02.039299,INACTIVE
USER00032,CU009,2025-01-27 04:56:02.039306,INACTIVE
USER01719,CU021,2025-04-30 04:56:02.039311,INACTIVE
USER01497,CU046,2025-10-24 04:56:02.039314,ACTIVE
USER01867,CU048,2025-10-21 04:56:02.039317,INACTIVE
USER01236,CU045,2025-12-07 04:56:02.039320,ACTIVE
USER01508,CU032,2025-11-17 04:56:02.039323,ACTIVE
USER01969,CU044,2025-09-25 04:56:02.039326,ACTIVE
USER01636,CU004,2024-11-28 04:56:02.039329,ACTIVE
USER01315,CU051,2025-03-08 04:56:02.039332,ACTIVE
USER00905,CU005,2024-12-04 04:56:02.039335,INACTIVE
USER00816,CU004,2024-08-18 04:56:02.039339,INACTIVE
USER00645,CU013,2025-11-05 04:56:02.039342,ACTIVE
USER00887,CU021,2025-12-05 04:56:02.039345,ACTIVE
USER00414,CU019,2024-12-17 04:56:02.039348,ACTIVE
USER01429,CU027,2025-12-26 04:56:02.039351,ACTIVE
USER00019,CU008,2024-12-23 04:56:02.039354,INACTIVE
USER01002,CU055,2025-02-05 04:56:02.039357,INACTIVE
USER01046,CU040,2025-11-22 04:56:02.039360,INACTIVE
USER00803,CU028,2024-10-06 04:56:02.039363,INACTIVE
USER01270,CU019,2025-03-23 04:56:02.039366,ACTIVE
USER00418,CU054,2024-06-22 04:56:02.039369,INACTIVE
USER00633,CU048,2025-05-09 04:56:02.039372,INACTIVE
USER01845,CU057,2025-12-13 04:56:02.039375,ACTIVE
USER01214,CU060,2024-11-28 04:56:02.039378,INACTIVE
USER01676,CU025,2025-12-18 04:56:02.039381,INACTIVE
USER00287,CU007,2025-12-31 04:56:02.039384,INACTIVE
USER00647,CU032,2025-10-10 04:56:02.039387,ACTIVE
USER01397,CU023,2024-06-17 04:56:02.039390,INACTIVE
USER01572,CU009,2024-07-12 04:56:02.039394,INACTIVE
USER00709,CU036,2024-09-20 04:56:02.039397,ACTIVE
USER00569,CU050,2025-03-09 04:56:02.039400,ACTIVE
USER01705,CU035,2025-01-28 04:56:02.039403,ACTIVE
USER01909,CU012,2025-07-01 04:56:02.039410,INACTIVE
USER00290,CU052,2025-05-27 04:56:02.039413,ACTIVE
USER01749,CU015,2025-07-15 04:56:02.039416,ACTIVE
USER00318,CU015,2025-11-08 04:56:02.039419,ACTIVE
USER00086,CU047,2025-06-18 04:56:02.039422,INACTIVE
USER01831,CU046,2025-06-24 04:56:02.039425,INACTIVE
USER00361,CU024,2025-05-29 04:56:02.039428,INACTIVE
USER00548,CU011,2025-12-13 04:56:02.039431,ACTIVE
USER01279,CU008,2024-09-11 04:56:02.039434,ACTIVE
USER00268,CU028,2025-03-18 04:56:02.039437,ACTIVE
USER01285,CU055,2025-01-18 04:56:02.039440,INACTIVE
USER01443,CU045,2025-11-11 04:56:02.039443,ACTIVE
USER00740,CU052,2024-08-09 04:56:02.039447,ACTIVE
USER00526,CU017,2025-04-26 04:56:02.039451,INACTIVE
USER00748,CU056,2024-09-28 04:56:02.039454,ACTIVE
USER01111,CU025,2026-01-15 04:56:02.039457,ACTIVE
USER00355,CU034,2025-06-14 04:56:02.039460,ACTIVE
USER01666,CU054,2024-09-25 04:56:02.039463,ACTIVE
USER00765,CU001,2025-11-03 04:56:02.039466,ACTIVE
USER01154,CU043,2025-12-04 04:56:02.039469,ACTIVE
USER00078,CU038,2025-01-15 04:56:02.039472,INACTIVE
USER00185,CU018,2024-09-27 04:56:02.039475,ACTIVE
USER01071,CU008,2025-08-22 04:56:02.039480,ACTIVE
USER00470,CU054,2024-08-03 04:56:02.039485,ACTIVE
USER01878,CU039,2025-05-20 04:56:02.039490,ACTIVE
USER00880,CU010,2025-09-19 04:56:02.039499,ACTIVE
USER00247,CU020,2024-11-19 04:56:02.039502,INACTIVE
USER00004,CU052,2025-12-19 04:56:02.039505,ACTIVE
USER00099,CU010,2025-07-04 04:56:02.039508,INACTIVE
USER01027,CU058,2025-07-03 04:56:02.039511,INACTIVE
USER00625,CU034,2024-08-27 04:56:02.039514,INACTIVE
USER01438,CU026,2024-10-07 04:56:02.039517,INACTIVE
USER01877,CU040,2025-06-04 04:56:02.039521,ACTIVE
USER01012,CU056,2025-02-02 04:56:02.039524,INACTIVE
USER00045,CU029,2024-08-05 04:56:02.039527,ACTIVE
USER00073,CU042,2025-04-21 04:56:02.039531,ACTIVE
USER00049,CU018,2025-11-20 04:56:02.039534,ACTIVE
USER01047,CU015,2025-06-25 04:56:02.039537,INACTIVE
USER01934,CU003,2025-01-16 04:56:02.039540,INACTIVE
USER01755,CU025,2024-10-25 04:56:02.039544,INACTIVE
USER01148,CU026,2025-04-10 04:56:02.039547,INACTIVE
USER00550,CU015,2025-08-11 04:56:02.039550,INACTIVE
USER00650,CU043,2025-06-16 04:56:02.039553,ACTIVE
USER01161,CU023,2025-07-03 04:56:02.039556,ACTIVE
USER01761,CU032,2024-07-18 04:56:02.039559,INACTIVE
USER01463,CU056,2025-12-25 04:56:02.039562,INACTIVE
USER00957,CU046,2026-01-20 04:56:02.039565,ACTIVE
USER01779,CU055,2025-04-07 04:56:02.039568,ACTIVE
USER01455,CU027,2025-12-29 04:56:02.039571,ACTIVE
USER01904,CU037,2026-01-24 04:56:02.039574,INACTIVE
USER01732,CU017,2024-09-14 04:56:02.039577,INACTIVE
USER00295,CU021,2025-09-27 04:56:02.039581,INACTIVE
USER00187,CU046,2025-08-06 04:56:02.039584,INACTIVE
USER00935,CU043,2025-09-05 04:56:02.039587,INACTIVE
USER01212,CU042,2025-05-07 04:56:02.039589,ACTIVE
USER01249,CU031,2025-02-24 04:56:02.039592,ACTIVE
USER01002,CU016,2024-06-15 04:56:02.039596,INACTIVE
USER01101,CU030,2025-06-04 04:56:02.039599,INACTIVE
USER01347,CU019,2024-07-09 04:56:02.039602,INACTIVE
USER01582,CU030,2025-04-18 04:56:02.039605,ACTIVE
USER01590,CU051,2024-11-26 04:56:02.039608,ACTIVE
USER00464,CU031,2024-08-24 04:56:02.039611,INACTIVE
USER01990,CU032,2025-06-17 04:56:02.039615,ACTIVE
USER01754,CU038,2025-03-24 04:56:02.039618,INACTIVE
USER00553,CU059,2025-04-09 04:56:02.039622,INACTIVE
USER00511,CU010,2025-03-07 04:56:02.039625,ACTIVE
USER00060,CU046,2025-02-10 04:56:02.039628,INACTIVE
USER01794,CU043,2024-08-14 04:56:02.039631,ACTIVE
USER00671,CU047,2026-01-21 04:56:02.039634,INACTIVE
USER01249,CU001,2024-11-06 04:56:02.039637,ACTIVE
USER00448,CU056,2025-06-01 04:56:02.039641,INACTIVE
USER00723,CU045,2025-08-30 04:56:02.039643,ACTIVE
USER01693,CU056,2025-08-21 04:56:02.039647,ACTIVE
USER01245,CU048,2025-12-24 04:56:02.039650,INACTIVE
USER01088,CU013,2025-11-22 04:56:02.039653,INACTIVE
USER01847,CU004,2025-12-03 04:56:02.039657,INACTIVE
USER00898,CU050,2025-08-28 04:56:02.039661,INACTIVE
USER01334,CU055,2025-01-01 04:56:02.039667,ACTIVE
USER01654,CU021,2024-10-24 04:56:02.039670,ACTIVE
USER01476,CU009,2025-09-20 04:56:02.039674,INACTIVE
USER01528,CU040,2024-09-05 04:56:02.039677,INACTIVE
USER01983,CU060,2024-07-24 04:56:02.039680,ACTIVE
USER01922,CU054,2025-07-11 04:56:02.039683,INACTIVE
USER00570,CU053,2025-12-13 04:56:02.039686,INACTIVE
USER00092,CU059,2024-11-14 04:56:02.039690,INACTIVE
USER01029,CU024,2024-06-09 04:56:02.039693,ACTIVE
USER00908,CU044,2025-01-06 04:56:02.039695,ACTIVE
USER01124,CU032,2025-10-14 04:56:02.039698,INACTIVE
USER01023,CU007,2024-10-20 04:56:02.039701,ACTIVE
USER00837,CU023,2025-11-29 04:56:02.039704,INACTIVE
USER01330,CU052,2026-01-20 04:56:02.039708,ACTIVE
USER01336,CU025,2025-06-20 04:56:02.039711,ACTIVE
USER01151,CU058,2024-07-22 04:56:02.039714,ACTIVE
USER01545,CU019,2025-08-09 04:56:02.039717,INACTIVE
USER01675,CU056,2025-07-17 04:56:02.039721,INACTIVE
USER00044,CU032,2025-09-03 04:56:02.039724,ACTIVE
USER00958,CU045,2024-09-13 04:56:02.039727,INACTIVE
USER01350,CU020,2025-11-12 04:56:02.039730,ACTIVE
USER00242,CU011,2025-07-16 04:56:02.039733,ACTIVE
USER00294,CU017,2026-01-26 04:56:02.039736,INACTIVE
USER01108,CU044,2025-09-22 04:56:02.039739,INACTIVE
USER00216,CU006,2024-09-18 04:56:02.039742,INACTIVE
USER00034,CU042,2026-01-05 04:56:02.039745,ACTIVE
USER00325,CU032,2024-11-10 04:56:02.039748,INACTIVE
USER01653,CU024,2025-05-08 04:56:02.039751,ACTIVE
USER00249,CU048,2025-03-05 04:56:02.039754,INACTIVE
USER01760,CU009,2026-01-01 04:56:02.039757,INACTIVE
USER01103,CU060,2025-09-15 04:56:02.039760,ACTIVE
USER01357,CU017,2025-12-26 04:56:02.039763,INACTIVE
USER01473,CU057,2024-12-05 04:56:02.039767,INACTIVE
USER00030,CU053,2024-08-01 04:56:02.039770,INACTIVE
USER01953,CU026,2024-06-28 04:56:02.039773,INACTIVE
USER01637,CU010,2025-09-22 04:56:02.039776,ACTIVE
USER00561,CU001,2024-09-06 04:56:02.039779,INACTIVE
USER00934,CU043,2024-11-24 04:56:02.039782,INACTIVE
USER01963,CU041,2025-06-10 04:56:02.039786,INACTIVE
USER01876,CU035,2026-01-14 04:56:02.039791,ACTIVE
USER01807,CU042,2025-08-16 04:56:02.039794,INACTIVE
USER00483,CU054,2025-10-02 04:56:02.039797,ACTIVE
USER00089,CU012,2025-01-25 04:56:02.039800,INACTIVE
USER01124,CU034,2025-10-13 04:56:02.039803,ACTIVE
USER00525,CU023,2024-06-13 04:56:02.039806,ACTIVE
USER00639,CU039,2024-11-03 04:56:02.039809,INACTIVE
USER01762,CU013,2025-11-03 04:56:02.039812,INACTIVE
USER01021,CU056,2025-05-19 04:56:02.039815,INACTIVE
USER01822,CU049,2025-03-14 04:56:02.039818,INACTIVE
USER01618,CU037,2024-07-07 04:56:02.039821,ACTIVE
USER00217,CU023,2024-09-09 04:56:02.039824,INACTIVE
USER00947,CU003,2025-01-25 04:56:02.039827,INACTIVE
USER01393,CU038,2024-06-20 04:56:02.039831,INACTIVE
USER00341,CU036,2025-01-03 04:56:02.039834,INACTIVE
USER01242,CU018,2024-12-19 04:56:02.039837,ACTIVE
USER00995,CU015,2025-03-12 04:56:02.039840,INACTIVE
USER01262,CU042,2025-07-01 04:56:02.039845,ACTIVE
USER00231,CU060,2025-03-14 04:56:02.039849,INACTIVE
USER00584,CU015,2026-01-19 04:56:02.039852,INACTIVE
USER01231,CU001,2025-04-16 04:56:02.039855,ACTIVE
USER01643,CU007,2025-12-31 04:56:02.039859,INACTIVE
USER01865,CU012,2024-06-13 04:56:02.039861,ACTIVE
USER00387,CU059,2025-01-04 04:56:02.039865,ACTIVE
USER00834,CU026,2025-10-17 04:56:02.039868,INACTIVE
USER00457,CU041,2026-01-15 04:56:02.039871,ACTIVE
USER00653,CU030,2025-06-04 04:56:02.039874,ACTIVE
USER00263,CU060,2025-05-28 04:56:02.039877,ACTIVE
USER01580,CU005,2026-01-08 04:56:02.039883,INACTIVE
USER01335,CU001,2025-02-14 04:56:02.039886,INACTIVE
USER00611,CU036,2024-11-21 04:56:02.039889,ACTIVE
USER01712,CU017,2024-12-10 04:56:02.039892,ACTIVE
USER01548,CU028,2024-11-26 04:56:02.039895,INACTIVE
USER01265,CU053,2024-10-21 04:56:02.039898,ACTIVE
USER00013,CU040,2025-07-02 04:56:02.039901,INACTIVE
USER01023,CU014,2025-04-19 04:56:02.039904,INACTIVE
USER00627,CU033,2025-12-16 04:56:02.039908,INACTIVE
USER00987,CU019,2025-12-06 04:56:02.039911,INACTIVE
USER00434,CU037,2025-09-09 04:56:02.039914,ACTIVE
USER00347,CU015,2025-09-08 04:56:02.039917,ACTIVE
USER00603,CU005,2025-08-28 04:56:02.039920,ACTIVE
USER00571,CU050,2025-01-27 04:56:02.039923,INACTIVE
USER01837,CU034,2025-01-05 04:56:02.039926,INACTIVE
USER00281,CU016,2025-12-15 04:56:02.039929,INACTIVE
USER01758,CU004,2024-09-27 04:56:02.039932,ACTIVE
USER00384,CU018,2025-05-12 04:56:02.039935,INACTIVE
USER01095,CU027,2025-06-01 04:56:02.039938,INACTIVE
USER00958,CU046,2025-08-20 04:56:02.039941,INACTIVE
USER00129,CU002,2024-08-23 04:56:02.039944,ACTIVE
USER01068,CU004,2025-09-24 04:56:02.039947,INACTIVE
USER01730,CU046,2025-10-15 04:56:02.039950,INACTIVE
USER00160,CU034,2024-10-06 04:56:02.039953,ACTIVE
USER00939,CU004,2024-07-04 04:56:02.039956,INACTIVE
USER01459,CU046,2025-02-03 04:56:02.039960,ACTIVE
USER01880,CU004,2024-09-26 04:56:02.039963,ACTIVE
USER00239,CU052,2025-03-29 04:56:02.039966,INACTIVE
USER01322,CU045,2025-08-09 04:56:02.039969,ACTIVE
USER00657,CU020,2024-11-16 04:56:02.039973,ACTIVE
USER00940,CU006,2025-06-16 04:56:02.039976,INACTIVE
USER01987,CU018,2024-11-27 04:56:02.039979,ACTIVE
USER00233,CU019,2024-12-27 04:56:02.039983,INACTIVE
USER00732,CU035,2024-07-28 04:56:02.039986,ACTIVE
USER00516,CU015,2024-09-25 04:56:02.039989,ACTIVE
USER01336,CU002,2024-07-11 04:56:02.039992,ACTIVE
USER01363,CU013,2024-08-01 04:56:02.039995,INACTIVE
USER01685,CU001,2025-10-10 04:56:02.039998,ACTIVE
USER00986,CU023,2024-07-08 04:56:02.040001,INACTIVE
USER01415,CU037,2025-12-02 04:56:02.040005,INACTIVE
USER01637,CU040,2024-07-24 04:56:02.040007,INACTIVE
USER01517,CU018,2024-08-27 04:56:02.040011,ACTIVE
USER01497,CU050,2025-06-15 04:56:02.040014,INACTIVE
USER01642,CU052,2026-01-11 04:56:02.040017,INACTIVE
USER01141,CU047,2024-08-03 04:56:02.040020,ACTIVE
USER01563,CU047,2026-01-22 04:56:02.040023,INACTIVE
USER00714,CU039,2025-01-16 04:56:02.040026,INACTIVE
USER01188,CU010,2025-05-27 04:56:02.040029,ACTIVE
USER01223,CU034,2025-03-02 04:56:02.040032,ACTIVE
USER00224,CU005,2025-02-01 04:56:02.040035,ACTIVE
USER01993,CU034,2025-03-22 04:56:02.040039,INACTIVE
USER01155,CU037,2025-02-24 04:56:02.040042,INACTIVE
USER00979,CU011,2024-11-14 04:56:02.040046,ACTIVE
USER00540,CU040,2025-04-21 04:56:02.040049,INACTIVE
USER01911,CU042,2024-09-29 04:56:02.040052,INACTIVE
USER01777,CU023,2025-07-14 04:56:02.040056,ACTIVE
USER01607,CU020,2024-07-20 04:56:02.040059,ACTIVE
USER00642,CU045,2025-06-14 04:56:02.040062,ACTIVE
USER00435,CU054,2025-09-01 04:56:02.040065,ACTIVE
USER01057,CU024,2025-02-23 04:56:02.040068,INACTIVE
USER00559,CU006,2024-12-11 04:56:02.040071,ACTIVE
USER01762,CU011,2025-10-17 04:56:02.040074,INACTIVE
USER01688,CU058,2025-10-21 04:56:02.040077,INACTIVE
USER01661,CU056,2025-06-09 04:56:02.040080,ACTIVE
USER01025,CU030,2025-09-13 04:56:02.040083,ACTIVE
USER00147,CU013,2024-11-23 04:56:02.040086,INACTIVE
USER00179,CU045,2025-04-22 04:56:02.040089,INACTIVE
USER01010,CU015,2024-06-25 04:56:02.040092,INACTIVE
USER00133,CU041,2024-09-24 04:56:02.040095,ACTIVE
USER01280,CU049,2024-11-08 04:56:02.040098,INACTIVE
USER01008,CU039,2024-11-11 04:56:02.040101,ACTIVE
USER00170,CU041,2025-03-08 04:56:02.040103,ACTIVE
USER01506,CU027,2025-05-08 04:56:02.040106,INACTIVE
USER01701,CU002,2024-06-30 04:56:02.040109,INACTIVE
USER00170,CU043,2024-06-29 04:56:02.040112,ACTIVE
USER00229,CU024,2025-06-01 04:56:02.040115,INACTIVE
USER00035,CU032,2024-10-06 04:56:02.040118,ACTIVE
USER00114,CU048,2024-11-19 04:56:02.040121,ACTIVE
USER00926,CU042,2025-06-24 04:56:02.040124,ACTIVE
USER00994,CU039,2025-01-02 04:56:02.040127,ACTIVE
USER00820,CU058,2025-06-27 04:56:02.040131,INACTIVE
USER01536,CU045,2024-12-03 04:56:02.040134,INACTIVE
USER00149,CU018,2024-10-22 04:56:02.040137,INACTIVE
USER01814,CU047,2025-09-05 04:56:02.040140,ACTIVE
USER01387,CU018,2026-01-27 04:56:02.040144,INACTIVE
USER01472,CU016,2024-07-13 04:56:02.040147,INACTIVE
USER00917,CU045,2024-10-02 04:56:02.040150,ACTIVE
USER00369,CU040,2024-06-27 04:56:02.040153,ACTIVE
USER00901,CU042,2024-08-12 04:56:02.040167,ACTIVE
USER00622,CU005,2025-01-27 04:56:02.040170,INACTIVE
USER00649,CU056,2026-01-24 04:56:02.040173,INACTIVE
USER01900,CU036,2025-08-31 04:56:02.040176,ACTIVE
USER01960,CU038,2024-12-19 04:56:02.040179,INACTIVE
USER01355,CU003,2025-07-09 04:56:02.040183,ACTIVE
USER00353,CU005,2024-12-02 04:56:02.040186,ACTIVE
USER01688,CU031,2024-09-19 04:56:02.040189,INACTIVE
USER00407,CU014,2025-08-31 04:56:02.040193,ACTIVE
USER01664,CU030,2024-12-29 04:56:02.040196,INACTIVE
USER01189,CU051,2024-11-17 04:56:02.040200,INACTIVE
USER01402,CU053,2025-12-21 04:56:02.040203,INACTIVE
USER00818,CU046,2025-04-25 04:56:02.040206,INACTIVE
USER01499,CU060,2024-11-11 04:56:02.040209,ACTIVE
USER01593,CU048,2025-08-03 04:56:02.040211,INACTIVE
USER00986,CU060,2025-02-16 04:56:02.040214,ACTIVE
USER01870,CU052,2026-01-04 04:56:02.040217,ACTIVE
USER00340,CU009,2026-01-13 04:56:02.040224,ACTIVE
USER00149,CU033,2025-08-03 04:56:02.040226,INACTIVE
USER00857,CU031,2025-12-05 04:56:02.040229,ACTIVE
USER00019,CU034,2025-12-28 04:56:02.040232,INACTIVE
USER01955,CU007,2024-11-18 04:56:02.040235,INACTIVE
USER01825,CU018,2026-01-25 04:56:02.040239,ACTIVE
USER00791,CU036,2024-11-02 04:56:02.040242,INACTIVE
USER01004,CU013,2026-01-03 04:56:02.040245,ACTIVE
USER00002,CU050,2024-12-15 04:56:02.040248,ACTIVE
USER00814,CU028,2025-01-12 04:56:02.040251,INACTIVE
USER00216,CU009,2025-03-04 04:56:02.040254,ACTIVE
USER01423,CU051,2024-11-27 04:56:02.040258,INACTIVE
USER01800,CU048,2025-03-23 04:56:02.040261,INACTIVE
USER00764,CU053,2025-10-23 04:56:02.040264,ACTIVE
USER00172,CU012,2025-06-06 04:56:02.040268,ACTIVE
USER00412,CU059,2024-10-08 04:56:02.040271,ACTIVE
USER01012,CU027,2024-12-31 04:56:02.040274,INACTIVE
USER00095,CU052,2025-02-15 04:56:02.040277,INACTIVE
USER01427,CU011,2025-03-18 04:56:02.040280,INACTIVE
USER00805,CU009,2024-10-14 04:56:02.040284,ACTIVE
USER01986,CU018,2025-11-12 04:56:02.040287,INACTIVE
USER00189,CU018,2025-03-27 04:56:02.040290,INACTIVE
USER01157,CU015,2024-10-22 04:56:02.040293,INACTIVE
USER00670,CU049,2025-07-14 04:56:02.040296,ACTIVE
USER00793,CU059,2025-05-04 04:56:02.040299,INACTIVE
USER00572,CU047,2025-01-30 04:56:02.040302,INACTIVE
USER01708,CU050,2025-11-11 04:56:02.040305,INACTIVE
USER00618,CU043,2024-11-06 04:56:02.040308,INACTIVE
USER00200,CU009,2025-01-05 04:56:02.040311,ACTIVE
USER00008,CU039,2024-11-16 04:56:02.040314,INACTIVE
USER01877,CU041,2025-04-16 04:56:02.040317,ACTIVE
USER00852,CU033,2025-10-15 04:56:02.040320,ACTIVE
USER00672,CU044,2025-03-03 04:56:02.040324,INACTIVE
USER00178,CU052,2025-09-15 04:56:02.040327,ACTIVE
USER01103,CU054,2024-09-17 04:56:02.040329,INACTIVE
USER01676,CU044,2024-07-23 04:56:02.040332,INACTIVE
USER01850,CU044,2024-07-13 04:56:02.040335,INACTIVE
USER00229,CU032,2025-05-23 04:56:02.040338,INACTIVE
USER00123,CU007,2025-11-15 04:56:02.040342,ACTIVE
USER00697,CU030,2024-11-16 04:56:02.040345,ACTIVE
USER00312,CU026,2025-06-18 04:56:02.040349,INACTIVE
USER01579,CU040,2025-05-09 04:56:02.040354,ACTIVE
USER01592,CU012,2025-07-19 04:56:02.040358,INACTIVE
USER01071,CU047,2025-10-13 04:56:02.040363,INACTIVE
USER01204,CU021,2024-11-06 04:56:02.040368,ACTIVE
USER00360,CU040,2025-12-09 04:56:02.040373,INACTIVE
USER00006,CU039,2025-02-01 04:56:02.040378,INACTIVE
USER01342,CU013,2025-08-25 04:56:02.040384,INACTIVE
USER01172,CU010,2025-10-30 04:56:02.040387,ACTIVE
USER01356,CU060,2025-09-11 04:56:02.040391,INACTIVE
USER00996,CU043,2026-01-04 04:56:02.040394,ACTIVE
USER01274,CU037,2025-04-19 04:56:02.040397,INACTIVE
USER00095,CU013,2025-02-15 04:56:02.040400,ACTIVE
USER01381,CU039,2025-03-31 04:56:02.040403,INACTIVE
USER01680,CU036,2024-11-06 04:56:02.040406,ACTIVE
USER00859,CU032,2025-02-09 04:56:02.040409,INACTIVE
USER00782,CU021,2024-11-03 04:56:02.040412,INACTIVE
USER00558,CU038,2025-10-16 04:56:02.040415,INACTIVE
USER00701,CU057,2024-09-17 04:56:02.040418,ACTIVE
USER00918,CU014,2024-10-13 04:56:02.040421,ACTIVE
USER00070,CU038,2025-09-09 04:56:02.040424,INACTIVE
USER01464,CU050,2024-07-23 04:56:02.040427,INACTIVE
USER00074,CU016,2025-05-12 04:56:02.040431,INACTIVE
USER01045,CU048,2024-10-29 04:56:02.040433,ACTIVE
USER01088,CU029,2025-08-06 04:56:02.040437,ACTIVE
USER01307,CU053,2024-10-19 04:56:02.040441,INACTIVE
USER01354,CU015,2025-10-17 04:56:02.040443,ACTIVE
USER01519,CU008,2025-08-13 04:56:02.040446,ACTIVE
USER00127,CU022,2024-10-16 04:56:02.040449,INACTIVE
USER00927,CU016,2024-08-18 04:56:02.040452,ACTIVE
USER01277,CU052,2025-10-13 04:56:02.040458,ACTIVE
USER01633,CU060,2025-08-19 04:56:02.040461,ACTIVE
USER00856,CU036,2024-08-13 04:56:02.040464,INACTIVE
USER00525,CU019,2024-09-01 04:56:02.040467,INACTIVE
USER01843,CU027,2024-09-30 04:56:02.040470,ACTIVE
USER01524,CU041,2025-03-19 04:56:02.040473,INACTIVE
USER00053,CU002,2025-06-06 04:56:02.040477,INACTIVE
USER00546,CU001,2026-01-25 04:56:02.040480,ACTIVE
USER00827,CU012,2024-12-18 04:56:02.040483,INACTIVE
USER01169,CU009,2025-06-29 04:56:02.040486,INACTIVE
USER00360,CU059,2025-02-24 04:56:02.040489,ACTIVE
USER01931,CU055,2024-11-04 04:56:02.040492,ACTIVE
USER00629,CU049,2025-08-26 04:56:02.040495,ACTIVE
USER00801,CU010,2025-09-05 04:56:02.040498,INACTIVE
USER00167,CU009,2025-06-30 04:56:02.040501,INACTIVE
USER01320,CU018,2025-12-10 04:56:02.040504,ACTIVE
USER01170,CU053,2025-08-29 04:56:02.040507,ACTIVE
USER00569,CU036,2024-06-19 04:56:02.040510,ACTIVE
USER01106,CU005,2024-07-18 04:56:02.040514,ACTIVE
USER01409,CU037,2024-07-13 04:56:02.040517,ACTIVE
USER01677,CU045,2024-11-17 04:56:02.040520,ACTIVE
USER01490,CU058,2025-09-04 04:56:02.040523,INACTIVE
USER01664,CU048,2024-06-13 04:56:02.040526,ACTIVE
USER00811,CU020,2024-10-12 04:56:02.040529,INACTIVE
USER01637,CU021,2025-11-15 04:56:02.040532,ACTIVE
USER01253,CU020,2025-11-03 04:56:02.040536,ACTIVE
USER01600,CU040,2024-12-18 04:56:02.040539,ACTIVE
USER00185,CU055,2026-01-21 04:56:02.040544,ACTIVE
USER01780,CU005,2025-07-12 04:56:02.040547,ACTIVE
USER00564,CU032,2024-10-08 04:56:02.040550,INACTIVE
USER01192,CU057,2025-02-03 04:56:02.040553,ACTIVE
